0.03125	1133.68
0.0625	177.776
0.09375	-269.918
0.125	2506.55
0.15625	2500.16
0.1875	2867
0.21875	1866.39
0.25	-69.8356
0.28125	-190.397
0.3125	1342.94
0.34375	479.26
0.375	318.342
0.40625	2923.24
0.4375	563.111
0.46875	-181.171
0.5	1149.15
0.53125	39.2911
0.5625	839.881
0.59375	715.681
0.625	-574.141
0.65625	-63.77
0.6875	561.793
0.71875	1076.58
0.75	512.795
0.78125	932.883
0.8125	-91.6308
0.84375	432.81
0.875	233.017
0.90625	79.1734
0.9375	768.969
0.96875	321.27
1	457.543
