"t=0.010000 "
-0.096881 	 0.096881 	 0.000000 
-0.095427 	 0.095427 	 0.000000 
-0.093019 	 0.093019 	 0.000000 
-0.089682 	 0.089682 	 0.000000 
-0.085448 	 0.085448 	 0.000000 
-0.080361 	 0.080361 	 0.000000 
-0.074471 	 0.074471 	 0.000000 
-0.067837 	 0.067837 	 0.000000 
-0.060525 	 0.060525 	 0.000000 
-0.052608 	 0.052608 	 0.000000 
-0.192795 	 0.095427 	 0.000000 
-0.189900 	 0.093994 	 0.000000 
-0.185108 	 0.091622 	 0.000000 
-0.178467 	 0.088335 	 0.000000 
-0.170043 	 0.084165 	 0.000000 
-0.159919 	 0.079155 	 0.000000 
-0.148198 	 0.073353 	 0.000000 
-0.134996 	 0.066818 	 0.000000 
-0.120445 	 0.059616 	 0.000000 
-0.104690 	 0.051818 	 0.000000 
-0.286781 	 0.093019 	 0.000000 
-0.282476 	 0.091622 	 0.000000 
-0.275348 	 0.089311 	 0.000000 
-0.265469 	 0.086106 	 0.000000 
-0.252938 	 0.082042 	 0.000000 
-0.237879 	 0.077157 	 0.000000 
-0.220444 	 0.071502 	 0.000000 
-0.200806 	 0.065132 	 0.000000 
-0.179161 	 0.058112 	 0.000000 
-0.155727 	 0.050511 	 0.000000 
-0.377903 	 0.089682 	 0.000000 
-0.372230 	 0.088335 	 0.000000 
-0.362837 	 0.086106 	 0.000000 
-0.349819 	 0.083017 	 0.000000 
-0.333306 	 0.079098 	 0.000000 
-0.313463 	 0.074389 	 0.000000 
-0.290487 	 0.068937 	 0.000000 
-0.264609 	 0.062795 	 0.000000 
-0.236088 	 0.056027 	 0.000000 
-0.205207 	 0.048698 	 0.000000 
-0.465249 	 0.085448 	 0.000000 
-0.458264 	 0.084165 	 0.000000 
-0.446701 	 0.082042 	 0.000000 
-0.430674 	 0.079098 	 0.000000 
-0.410344 	 0.075364 	 0.000000 
-0.385914 	 0.070878 	 0.000000 
-0.357628 	 0.065683 	 0.000000 
-0.325769 	 0.059831 	 0.000000 
-0.290655 	 0.053382 	 0.000000 
-0.252637 	 0.046400 	 0.000000 
-0.547946 	 0.080361 	 0.000000 
-0.539720 	 0.079155 	 0.000000 
-0.526101 	 0.077157 	 0.000000 
-0.507225 	 0.074389 	 0.000000 
-0.483282 	 0.070878 	 0.000000 
-0.454510 	 0.066658 	 0.000000 
-0.421196 	 0.061772 	 0.000000 
-0.383674 	 0.056269 	 0.000000 
-0.342319 	 0.050204 	 0.000000 
-0.297543 	 0.043637 	 0.000000 
-0.625168 	 0.074471 	 0.000000 
-0.615782 	 0.073353 	 0.000000 
-0.600244 	 0.071502 	 0.000000 
-0.578709 	 0.068937 	 0.000000 
-0.551391 	 0.065683 	 0.000000 
-0.518564 	 0.061772 	 0.000000 
-0.480555 	 0.057244 	 0.000000 
-0.437745 	 0.052145 	 0.000000 
-0.390562 	 0.046524 	 0.000000 
-0.339476 	 0.040439 	 0.000000 
-0.696143 	 0.067837 	 0.000000 
-0.685692 	 0.066818 	 0.000000 
-0.668390 	 0.065132 	 0.000000 
-0.644410 	 0.062795 	 0.000000 
-0.613991 	 0.059831 	 0.000000 
-0.577437 	 0.056269 	 0.000000 
-0.535113 	 0.052145 	 0.000000 
-0.487443 	 0.047500 	 0.000000 
-0.434902 	 0.042380 	 0.000000 
-0.378016 	 0.036836 	 0.000000 
-0.760163 	 0.060525 	 0.000000 
-0.748751 	 0.059616 	 0.000000 
-0.729858 	 0.058112 	 0.000000 
-0.703672 	 0.056027 	 0.000000 
-0.670456 	 0.053382 	 0.000000 
-0.630540 	 0.050204 	 0.000000 
-0.584324 	 0.046524 	 0.000000 
-0.532270 	 0.042380 	 0.000000 
-0.474898 	 0.037812 	 0.000000 
-0.412780 	 0.032866 	 0.000000 
-0.816588 	 0.052608 	 0.000000 
-0.804329 	 0.051818 	 0.000000 
-0.784033 	 0.050511 	 0.000000 
-0.755904 	 0.048698 	 0.000000 
-0.720222 	 0.046400 	 0.000000 
-0.677343 	 0.043637 	 0.000000 
-0.627697 	 0.040439 	 0.000000 
-0.571779 	 0.036836 	 0.000000 
-0.510148 	 0.032866 	 0.000000 
-0.443420 	 0.028567 	 0.000000 
-0.095427 	 0.192795 	 0.000000 
-0.093994 	 0.189900 	 0.000000 
-0.091622 	 0.185108 	 0.000000 
-0.088335 	 0.178467 	 0.000000 
-0.084165 	 0.170043 	 0.000000 
-0.079155 	 0.159919 	 0.000000 
-0.073353 	 0.148198 	 0.000000 
-0.066818 	 0.134996 	 0.000000 
-0.059616 	 0.120445 	 0.000000 
-0.051818 	 0.104690 	 0.000000 
-0.189900 	 0.189900 	 0.000000 
-0.187049 	 0.187049 	 0.000000 
-0.182329 	 0.182329 	 0.000000 
-0.175788 	 0.175788 	 0.000000 
-0.167490 	 0.167490 	 0.000000 
-0.157518 	 0.157518 	 0.000000 
-0.145973 	 0.145973 	 0.000000 
-0.132969 	 0.132969 	 0.000000 
-0.118637 	 0.118637 	 0.000000 
-0.103119 	 0.103119 	 0.000000 
-0.282476 	 0.185108 	 0.000000 
-0.278235 	 0.182329 	 0.000000 
-0.271215 	 0.177729 	 0.000000 
-0.261484 	 0.171352 	 0.000000 
-0.249141 	 0.163264 	 0.000000 
-0.234308 	 0.153544 	 0.000000 
-0.217134 	 0.142290 	 0.000000 
-0.197791 	 0.129614 	 0.000000 
-0.176472 	 0.115643 	 0.000000 
-0.153389 	 0.100517 	 0.000000 
-0.372230 	 0.178467 	 0.000000 
-0.366642 	 0.175788 	 0.000000 
-0.357390 	 0.171352 	 0.000000 
-0.344568 	 0.165204 	 0.000000 
-0.328302 	 0.157406 	 0.000000 
-0.308757 	 0.148035 	 0.000000 
-0.286126 	 0.137185 	 0.000000 
-0.260637 	 0.124964 	 0.000000 
-0.232543 	 0.111494 	 0.000000 
-0.202126 	 0.096910 	 0.000000 
-0.458264 	 0.170043 	 0.000000 
-0.451384 	 0.167490 	 0.000000 
-0.439994 	 0.163264 	 0.000000 
-0.424208 	 0.157406 	 0.000000 
-0.404184 	 0.149976 	 0.000000 
-0.380121 	 0.141047 	 0.000000 
-0.352259 	 0.130709 	 0.000000 
-0.320879 	 0.119065 	 0.000000 
-0.286292 	 0.106231 	 0.000000 
-0.248844 	 0.092336 	 0.000000 
-0.539720 	 0.159919 	 0.000000 
-0.531617 	 0.157518 	 0.000000 
-0.518203 	 0.153544 	 0.000000 
-0.499611 	 0.148035 	 0.000000 
-0.476027 	 0.141047 	 0.000000 
-0.447686 	 0.132650 	 0.000000 
-0.414873 	 0.122927 	 0.000000 
-0.377914 	 0.111976 	 0.000000 
-0.337180 	 0.099906 	 0.000000 
-0.293076 	 0.086839 	 0.000000 
-0.615782 	 0.148198 	 0.000000 
-0.606538 	 0.145973 	 0.000000 
-0.591233 	 0.142290 	 0.000000 
-0.570021 	 0.137185 	 0.000000 
-0.543113 	 0.130709 	 0.000000 
-0.510779 	 0.122927 	 0.000000 
-0.473341 	 0.113917 	 0.000000 
-0.431174 	 0.103769 	 0.000000 
-0.384698 	 0.092584 	 0.000000 
-0.334379 	 0.080474 	 0.000000 
-0.685692 	 0.134996 	 0.000000 
-0.675398 	 0.132969 	 0.000000 
-0.658356 	 0.129614 	 0.000000 
-0.634736 	 0.124964 	 0.000000 
-0.604773 	 0.119065 	 0.000000 
-0.568768 	 0.111976 	 0.000000 
-0.527080 	 0.103769 	 0.000000 
-0.480125 	 0.094525 	 0.000000 
-0.428373 	 0.084336 	 0.000000 
-0.372341 	 0.073305 	 0.000000 
-0.748751 	 0.120445 	 0.000000 
-0.737511 	 0.118637 	 0.000000 
-0.718901 	 0.115643 	 0.000000 
-0.693108 	 0.111494 	 0.000000 
-0.660390 	 0.106231 	 0.000000 
-0.621074 	 0.099906 	 0.000000 
-0.575552 	 0.092584 	 0.000000 
-0.524279 	 0.084336 	 0.000000 
-0.467768 	 0.075246 	 0.000000 
-0.406583 	 0.065403 	 0.000000 
-0.804329 	 0.104690 	 0.000000 
-0.792254 	 0.103119 	 0.000000 
-0.772263 	 0.100517 	 0.000000 
-0.744556 	 0.096910 	 0.000000 
-0.709409 	 0.092336 	 0.000000 
-0.667174 	 0.086839 	 0.000000 
-0.618274 	 0.080474 	 0.000000 
-0.563195 	 0.073305 	 0.000000 
-0.502489 	 0.065403 	 0.000000 
-0.436763 	 0.056848 	 0.000000 
-0.093019 	 0.286781 	 0.000000 
-0.091622 	 0.282476 	 0.000000 
-0.089311 	 0.275348 	 0.000000 
-0.086106 	 0.265469 	 0.000000 
-0.082042 	 0.252938 	 0.000000 
-0.077157 	 0.237879 	 0.000000 
-0.071502 	 0.220444 	 0.000000 
-0.065132 	 0.200806 	 0.000000 
-0.058112 	 0.179161 	 0.000000 
-0.050511 	 0.155727 	 0.000000 
-0.185108 	 0.282476 	 0.000000 
-0.182329 	 0.278235 	 0.000000 
-0.177729 	 0.271215 	 0.000000 
-0.171352 	 0.261484 	 0.000000 
-0.163264 	 0.249141 	 0.000000 
-0.153544 	 0.234308 	 0.000000 
-0.142290 	 0.217134 	 0.000000 
-0.129614 	 0.197791 	 0.000000 
-0.115643 	 0.176472 	 0.000000 
-0.100517 	 0.153389 	 0.000000 
-0.275348 	 0.275348 	 0.000000 
-0.271215 	 0.271215 	 0.000000 
-0.264371 	 0.264371 	 0.000000 
-0.254886 	 0.254886 	 0.000000 
-0.242854 	 0.242854 	 0.000000 
-0.228396 	 0.228396 	 0.000000 
-0.211655 	 0.211655 	 0.000000 
-0.192800 	 0.192800 	 0.000000 
-0.172019 	 0.172019 	 0.000000 
-0.149518 	 0.149518 	 0.000000 
-0.362837 	 0.265469 	 0.000000 
-0.357390 	 0.261484 	 0.000000 
-0.348372 	 0.254886 	 0.000000 
-0.335873 	 0.245741 	 0.000000 
-0.320018 	 0.234141 	 0.000000 
-0.300966 	 0.220201 	 0.000000 
-0.278907 	 0.204062 	 0.000000 
-0.254060 	 0.185883 	 0.000000 
-0.226676 	 0.165847 	 0.000000 
-0.197026 	 0.144154 	 0.000000 
-0.446701 	 0.252938 	 0.000000 
-0.439994 	 0.249141 	 0.000000 
-0.428892 	 0.242854 	 0.000000 
-0.413504 	 0.234141 	 0.000000 
-0.393985 	 0.223089 	 0.000000 
-0.370529 	 0.209807 	 0.000000 
-0.343371 	 0.194429 	 0.000000 
-0.312782 	 0.177108 	 0.000000 
-0.279068 	 0.158018 	 0.000000 
-0.242565 	 0.137349 	 0.000000 
-0.526101 	 0.237879 	 0.000000 
-0.518203 	 0.234308 	 0.000000 
